Data_Time,Lot_ID,Item_ID,Value,Target,USL,UCL,LCL,LSL,Stage_ID,Layer_ID,Prod_ID,Eqp_S,Eqp_S_Unit1,Eqp_S_Unit2,S_Recipe,S_SubRecipe,Eqp_C,Material_ID,Eqp_M,M_Recipe,Chart_Type,index
2020-12-05 22:40:32,A21WW951,A21WW951.10,0.0017350368107675214,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,ZSE001,s#U1-04,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,YCOC,VW,XCD20,MRCP-L11-.003,MEAN,185
2020-12-05 22:55:40,A21XX516,A21XX516.17,0.0044804792595287,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdB,XSE003,s#U1-04,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,ZCOB,VW,XCD33,MRCP-L11-.005,MEAN,186
2020-12-06 00:49:54,A21YY179,A21YY179.06,-0.0009303420950252408,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,ZSE001,s#U1-03,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,WCD33,MRCP-L11-.003,MEAN,187
2020-12-06 02:15:40,A21XX918,A21XX918.11,-0.005823585219410167,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,XSE001,s#U1-03,s#U2-02,SRCP-L11-J,SRCPSUB-L11-001,YCOB,VW,WCD33,MRCP-L11-.005,MEAN,188
2020-12-06 03:13:10,A21WW796,A21WW796.22,-0.003328412042073736,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,XSE003,s#U1-01,s#U2-01,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,XCD20,MRCP-L11-.005,MEAN,189
2020-12-06 10:14:05,A21WW925,A21WW925.15,-0.006527393385118343,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdC,ZSE005,s#U1-04,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,ZCOC,VW,WCD20,MRCP-L11-.003,MEAN,190
2020-12-06 10:36:42,A21ZZ188,A21ZZ188.04,0.012375943561849614,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdB,ZSE005,s#U1-01,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,YCOB,VW,WCD20,MRCP-L11-.003,MEAN,191
2020-12-06 12:01:36,A21YY017,A21YY017.11,-0.001243959841554183,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdD,YSE001,s#U1-04,s#U2-04,SRCP-L11-J,SRCPSUB-L11-001,ZCOB,VW,XCD33,MRCP-L11-.004,MEAN,192
2020-12-06 13:43:35,A21ZZ604,A21ZZ604.20,-0.004074351779105782,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,ZSE001,s#U1-03,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,ZCOC,VW,XCD33,MRCP-L11-.003,MEAN,193
2020-12-06 17:26:51,A21YY441,A21YY441.08,-0.00030791426633329044,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdD,ZSE001,s#U1-01,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,YCOC,VW,WCD20,MRCP-L11-.003,MEAN,194
2020-12-06 19:29:19,A21WW064,A21WW064.05,0.032264000612236866,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdC,XSE005,s#U1-03,s#U2-01,SRCP-L11-I,SRCPSUB-L11-001,ZCOB,VW,XCD33,MRCP-L11-.003,MEAN,195
2020-12-06 20:27:44,A21ZZ972,A21ZZ972.08,-0.01441495819370648,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdA,XSE003,s#U1-02,s#U2-03,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,WCD20,MRCP-L11-.003,MEAN,196
2020-12-07 00:28:13,A21WW728,A21WW728.09,0.011165227838242728,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,YSE001,s#U1-01,s#U2-03,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,XCD33,MRCP-L11-.003,MEAN,197
2020-12-07 04:19:44,A21YY519,A21YY519.23,0.023512143913028798,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdC,ZSE005,s#U1-03,s#U2-04,SRCP-L11-J,SRCPSUB-L11-001,ZCOB,VW,XCD33,MRCP-L11-.005,MEAN,198
2020-12-07 05:15:37,A21XX193,A21XX193.15,-0.00713642316363192,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,YSE003,s#U1-04,s#U2-02,SRCP-L11-J,SRCPSUB-L11-001,ZCOC,VW,WCD20,MRCP-L11-.003,MEAN,199
2020-12-07 05:47:06,A21WW290,A21WW290.11,0.016857930170484033,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdB,XSE003,s#U1-01,s#U2-01,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,XCD33,MRCP-L11-.003,MEAN,200
2020-12-07 05:54:36,A21ZZ314,A21ZZ314.17,0.004804177651533494,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,XSE005,s#U1-01,s#U2-01,SRCP-L11-H,SRCPSUB-L11-001,ZCOC,VW,WCD33,MRCP-L11-.005,MEAN,201
2020-12-07 06:38:59,A21WW142,A21WW142.09,0.00037705527381768104,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,YSE003,s#U1-02,s#U2-01,SRCP-L11-J,SRCPSUB-L11-001,ZCOC,VW,WCD33,MRCP-L11-.003,MEAN,202
2020-12-07 06:44:22,A21ZZ901,A21ZZ901.04,-0.004415907032509519,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,YSE005,s#U1-02,s#U2-01,SRCP-L11-H,SRCPSUB-L11-001,YCOB,VW,XCD20,MRCP-L11-.004,MEAN,203
2020-12-07 14:51:57,A21YY539,A21YY539.12,-0.002199963770095702,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,XSE001,s#U1-01,s#U2-03,SRCP-L11-J,SRCPSUB-L11-001,YCOC,VW,XCD20,MRCP-L11-.005,MEAN,204
2020-12-07 21:54:46,A21YY284,A21YY284.02,0.0010222360410529182,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,XSE001,s#U1-02,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,ZCOC,VW,XCD33,MRCP-L11-.005,MEAN,205
2020-12-07 23:36:56,A21ZZ654,A21ZZ654.11,-0.013628430003173304,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,YSE001,s#U1-04,s#U2-04,SRCP-L11-J,SRCPSUB-L11-001,ZCOC,VW,WCD20,MRCP-L11-.003,MEAN,206
2020-12-08 02:43:37,A21ZZ789,A21ZZ789.02,0.008190347101977299,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,XSE001,s#U1-01,s#U2-02,SRCP-L11-J,SRCPSUB-L11-001,ZCOC,VW,WCD33,MRCP-L11-.004,MEAN,207
2020-12-08 04:56:32,A21WW184,A21WW184.08,-0.01718749448549942,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,ZSE003,s#U1-04,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,ZCOB,VW,WCD33,MRCP-L11-.004,MEAN,208
2020-12-08 05:08:13,A21XX603,A21XX603.19,-0.019334069743068356,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,XSE005,s#U1-01,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,XCD33,MRCP-L11-.003,MEAN,209
2020-12-08 11:55:30,A21YY355,A21YY355.03,0.010621153012577711,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,XSE001,s#U1-02,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,YCOB,VW,XCD20,MRCP-L11-.004,MEAN,210
2020-12-08 12:49:48,A21XX334,A21XX334.06,-0.011551139504874037,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,XSE005,s#U1-04,s#U2-03,SRCP-L11-J,SRCPSUB-L11-001,YCOC,VW,WCD20,MRCP-L11-.003,MEAN,211
2020-12-08 12:59:44,A21YY718,A21YY718.08,0.00842238474108768,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdB,XSE001,s#U1-02,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,XCD33,MRCP-L11-.005,MEAN,212
2020-12-08 14:38:06,A21WW446,A21WW446.13,0.002474632284649115,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,XSE003,s#U1-04,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,ZCOC,VW,XCD20,MRCP-L11-.005,MEAN,213
2020-12-08 14:43:46,A21XX658,A21XX658.13,-0.0027229392265159785,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,XSE001,s#U1-02,s#U2-02,SRCP-L11-J,SRCPSUB-L11-001,YCOB,VW,WCD20,MRCP-L11-.004,MEAN,214
2020-12-08 15:20:06,A21XX251,A21XX251.14,0.00674283961760704,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,XSE001,s#U1-04,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,ZCOC,VW,WCD33,MRCP-L11-.003,MEAN,215
2020-12-08 17:01:14,A21ZZ955,A21ZZ955.24,0.013760218093770565,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,ZSE001,s#U1-01,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,WCD20,MRCP-L11-.003,MEAN,216
2020-12-08 23:04:01,A21ZZ536,A21ZZ536.22,0.002659793304677825,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,XSE003,s#U1-04,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,WCD33,MRCP-L11-.005,MEAN,217
2020-12-09 02:22:05,A21XX815,A21XX815.05,0.0024664254777182057,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,ZSE001,s#U1-03,s#U2-03,SRCP-L11-H,SRCPSUB-L11-001,YCOB,VW,WCD20,MRCP-L11-.004,MEAN,218
2020-12-09 04:35:18,A21WW719,A21WW719.13,-0.005411722411466726,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,ZSE001,s#U1-04,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,ZCOC,VW,XCD33,MRCP-L11-.005,MEAN,219
2020-12-09 05:59:30,A21ZZ735,A21ZZ735.01,0.004342629304277862,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,ZSE005,s#U1-03,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,XCD33,MRCP-L11-.004,MEAN,220
2020-12-09 06:42:18,A21YY128,A21YY128.14,-0.002824088629828369,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdC,YSE003,s#U1-01,s#U2-02,SRCP-L11-J,SRCPSUB-L11-001,YCOB,VW,XCD20,MRCP-L11-.005,MEAN,221
2020-12-09 08:26:10,A21YY653,A21YY653.11,0.014341035186464467,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,ZSE005,s#U1-01,s#U2-04,SRCP-L11-J,SRCPSUB-L11-001,YCOC,VW,XCD20,MRCP-L11-.003,MEAN,222
2020-12-09 12:13:45,A21ZZ481,A21ZZ481.15,0.0011532272990191867,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,ZSE005,s#U1-02,s#U2-01,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,WCD33,MRCP-L11-.004,MEAN,223
2020-12-09 12:20:51,A21XX773,A21XX773.03,0.0026317504224723223,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdD,XSE003,s#U1-01,s#U2-02,SRCP-L11-J,SRCPSUB-L11-001,YCOB,VW,WCD20,MRCP-L11-.004,MEAN,224
2020-12-09 20:57:28,A21YY582,A21YY582.02,0.023975428919895736,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdD,ZSE005,s#U1-03,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,ZCOC,VW,XCD33,MRCP-L11-.005,MEAN,225
2020-12-09 23:37:41,A21YY938,A21YY938.13,0.02029631530270761,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,XSE005,s#U1-04,s#U2-01,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,WCD20,MRCP-L11-.003,MEAN,226
2020-12-10 00:02:44,A21YY129,A21YY129.03,0.00377166893670299,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,ZSE001,s#U1-03,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,XCD20,MRCP-L11-.004,MEAN,227
2020-12-10 02:43:33,A21ZZ003,A21ZZ003.20,-0.00491797475632858,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,ZSE005,s#U1-01,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,YCOC,VW,WCD20,MRCP-L11-.005,MEAN,228
2020-12-10 02:46:03,A21ZZ439,A21ZZ439.06,0.008088176592525574,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdC,YSE005,s#U1-01,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,WCD20,MRCP-L11-.004,MEAN,229
2020-12-10 03:30:25,A21YY970,A21YY970.11,0.010890866313545286,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdB,ZSE001,s#U1-04,s#U2-01,SRCP-L11-H,SRCPSUB-L11-001,YCOC,VW,WCD33,MRCP-L11-.003,MEAN,230
2020-12-10 05:39:30,A21YY981,A21YY981.06,-0.0056877755217187,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,XSE005,s#U1-04,s#U2-01,SRCP-L11-H,SRCPSUB-L11-001,YCOC,VW,WCD33,MRCP-L11-.003,MEAN,231
2020-12-10 06:10:16,A21WW877,A21WW877.07,0.00431892955063997,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdB,YSE003,s#U1-03,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,WCD33,MRCP-L11-.004,MEAN,232
2020-12-10 09:05:44,A21ZZ131,A21ZZ131.12,0.019146658147508253,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdC,ZSE003,s#U1-03,s#U2-01,SRCP-L11-H,SRCPSUB-L11-001,ZCOC,VW,WCD33,MRCP-L11-.003,MEAN,233
2020-12-10 11:20:04,A21XX871,A21XX871.25,-0.003690603813323704,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,ZSE001,s#U1-01,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,YCOC,VW,XCD33,MRCP-L11-.004,MEAN,234
2020-12-10 12:32:43,A21YY284,A21YY284.15,0.00813104603100551,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,YSE005,s#U1-04,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,WCD20,MRCP-L11-.004,MEAN,235
2020-12-10 17:07:01,A21YY651,A21YY651.14,0.012951801815427166,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdB,XSE001,s#U1-01,s#U2-04,SRCP-L11-J,SRCPSUB-L11-001,YCOB,VW,WCD20,MRCP-L11-.004,MEAN,236
2020-12-10 21:34:29,A21YY871,A21YY871.15,-0.0010402080151705427,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,XSE003,s#U1-02,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,ZCOC,VW,WCD20,MRCP-L11-.003,MEAN,237
2020-12-11 00:08:10,A21YY990,A21YY990.07,0.008347724097856654,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,XSE001,s#U1-01,s#U2-03,SRCP-L11-H,SRCPSUB-L11-001,ZCOC,VW,WCD33,MRCP-L11-.005,MEAN,238
2020-12-11 03:26:10,A21YY423,A21YY423.07,-0.000356168501203763,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdC,ZSE005,s#U1-01,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,ZCOB,VW,WCD33,MRCP-L11-.003,MEAN,239
2020-12-11 05:07:26,A21WW441,A21WW441.05,-0.005337773642427747,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,ZSE005,s#U1-04,s#U2-03,SRCP-L11-I,SRCPSUB-L11-001,ZCOB,VW,WCD20,MRCP-L11-.005,MEAN,240
2020-12-11 05:58:00,A21ZZ195,A21ZZ195.03,0.001498352381250053,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdA,YSE005,s#U1-01,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,YCOC,VW,XCD20,MRCP-L11-.005,MEAN,241
2020-12-11 06:25:14,A21XX475,A21XX475.14,0.01340423957165604,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdB,XSE003,s#U1-03,s#U2-01,SRCP-L11-H,SRCPSUB-L11-001,YCOB,VW,XCD20,MRCP-L11-.004,MEAN,242
2020-12-11 08:35:51,A21XX108,A21XX108.02,0.012164049188823526,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdC,XSE001,s#U1-02,s#U2-01,SRCP-L11-J,SRCPSUB-L11-001,ZCOC,VW,XCD33,MRCP-L11-.003,MEAN,243
2020-12-11 08:45:36,A21XX241,A21XX241.12,0.011736566027107945,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdA,YSE001,s#U1-02,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,XCD20,MRCP-L11-.003,MEAN,244
2020-12-11 10:33:41,A21XX080,A21XX080.05,0.013041289870176009,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdD,YSE003,s#U1-01,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,ZCOC,VW,WCD20,MRCP-L11-.003,MEAN,245
2020-12-11 14:34:42,A21ZZ846,A21ZZ846.15,0.0006980309941319171,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,ZSE003,s#U1-02,s#U2-03,SRCP-L11-J,SRCPSUB-L11-001,YCOB,VW,XCD20,MRCP-L11-.004,MEAN,246
2020-12-11 15:38:48,A21YY632,A21YY632.02,0.015145794297260325,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,ZSE005,s#U1-02,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,YCOB,VW,WCD20,MRCP-L11-.003,MEAN,247
2020-12-11 18:31:07,A21XX645,A21XX645.15,0.022324157924411024,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,XSE003,s#U1-02,s#U2-03,SRCP-L11-J,SRCPSUB-L11-001,ZCOC,VW,WCD20,MRCP-L11-.004,MEAN,248
2020-12-11 19:46:38,A21ZZ713,A21ZZ713.15,0.005090920242557041,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,ZSE005,s#U1-02,s#U2-03,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,WCD20,MRCP-L11-.003,MEAN,249
2020-12-11 22:51:31,A21YY026,A21YY026.06,0.009230076267198592,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdC,ZSE001,s#U1-04,s#U2-03,SRCP-L11-I,SRCPSUB-L11-001,ZCOB,VW,WCD33,MRCP-L11-.005,MEAN,250
2020-12-12 00:23:23,A21XX619,A21XX619.13,0.010527360699454381,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,YSE001,s#U1-01,s#U2-01,SRCP-L11-J,SRCPSUB-L11-001,ZCOC,VW,WCD33,MRCP-L11-.004,MEAN,251
2020-12-12 03:42:46,A21XX952,A21XX952.03,-0.006876683009028061,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,ZSE003,s#U1-04,s#U2-03,SRCP-L11-I,SRCPSUB-L11-001,ZCOC,VW,WCD20,MRCP-L11-.003,MEAN,252
2020-12-12 05:18:59,A21WW698,A21WW698.09,0.004910941373035005,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,YSE005,s#U1-02,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,XCD33,MRCP-L11-.003,MEAN,253
2020-12-12 08:08:26,A21YY559,A21YY559.16,-0.005926229689812055,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdC,XSE005,s#U1-03,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,XCD33,MRCP-L11-.003,MEAN,254
2020-12-12 11:59:19,A21WW211,A21WW211.09,-0.0001818540044102885,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdD,XSE001,s#U1-04,s#U2-01,SRCP-L11-J,SRCPSUB-L11-001,ZCOB,VW,WCD33,MRCP-L11-.005,MEAN,255
2020-12-12 15:07:39,A21YY384,A21YY384.23,0.014492781494109368,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdC,YSE001,s#U1-04,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,ZCOC,VW,WCD33,MRCP-L11-.005,MEAN,256
2020-12-12 15:47:16,A21ZZ602,A21ZZ602.14,0.0243686662579271,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,XSE003,s#U1-01,s#U2-03,SRCP-L11-H,SRCPSUB-L11-001,YCOC,VW,XCD20,MRCP-L11-.003,MEAN,257
2020-12-12 18:24:53,A21WW041,A21WW041.18,0.02340671586160318,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,YSE001,s#U1-03,s#U2-04,SRCP-L11-H,SRCPSUB-L11-001,ZCOC,VW,XCD33,MRCP-L11-.004,MEAN,258
2020-12-12 18:51:50,A21ZZ406,A21ZZ406.15,0.011486698889064314,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,XSE003,s#U1-03,s#U2-04,SRCP-L11-J,SRCPSUB-L11-001,YCOC,VW,WCD20,MRCP-L11-.003,MEAN,259
2020-12-13 01:15:00,A21XX235,A21XX235.16,0.0121647647570753,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdD,ZSE001,s#U1-04,s#U2-01,SRCP-L11-H,SRCPSUB-L11-001,YCOB,VW,XCD33,MRCP-L11-.004,MEAN,260
2020-12-13 02:41:46,A21XX176,A21XX176.10,0.01639008260443147,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,YSE005,s#U1-04,s#U2-02,SRCP-L11-J,SRCPSUB-L11-001,ZCOB,VW,XCD33,MRCP-L11-.005,MEAN,261
2020-12-13 07:11:08,A21WW571,A21WW571.01,0.013083350708994678,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,ZSE001,s#U1-04,s#U2-01,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,XCD20,MRCP-L11-.005,MEAN,262
2020-12-13 11:35:39,A21WW646,A21WW646.11,0.012960040717480395,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdB,XSE005,s#U1-02,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,XCD33,MRCP-L11-.003,MEAN,263
2020-12-13 17:27:40,A21WW441,A21WW441.14,0.02046825835640692,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdC,YSE003,s#U1-01,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,WCD20,MRCP-L11-.005,MEAN,264
2020-12-13 19:45:23,A21WW145,A21WW145.08,0.002043943909454023,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,YSE001,s#U1-04,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,WCD33,MRCP-L11-.003,MEAN,265
2020-12-13 20:22:30,A21XX008,A21XX008.23,-0.015265975909646986,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,XSE003,s#U1-03,s#U2-03,SRCP-L11-I,SRCPSUB-L11-001,ZCOB,VW,WCD20,MRCP-L11-.005,MEAN,266
2020-12-14 09:08:25,A21ZZ835,A21ZZ835.17,0.003954843451613215,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,XSE005,s#U1-04,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,WCD20,MRCP-L11-.003,MEAN,267
2020-12-14 17:13:12,A21YY322,A21YY322.17,0.013223401539033161,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,YSE001,s#U1-04,s#U2-01,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,XCD33,MRCP-L11-.004,MEAN,268
2020-12-14 17:41:32,A21WW564,A21WW564.21,0.004545749517920784,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdA,ZSE001,s#U1-01,s#U2-01,SRCP-L11-I,SRCPSUB-L11-001,ZCOC,VW,XCD33,MRCP-L11-.005,MEAN,269
2020-12-14 18:15:22,A21XX924,A21XX924.01,0.005992313312156333,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,XSE003,s#U1-03,s#U2-03,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,WCD33,MRCP-L11-.003,MEAN,270
2020-12-14 18:19:48,A21ZZ214,A21ZZ214.08,0.0046993775646024215,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdB,YSE001,s#U1-01,s#U2-03,SRCP-L11-I,SRCPSUB-L11-001,ZCOB,VW,XCD20,MRCP-L11-.005,MEAN,271
2020-12-14 18:53:13,A21YY479,A21YY479.09,0.022344185966517945,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,XSE003,s#U1-04,s#U2-02,SRCP-L11-J,SRCPSUB-L11-001,YCOC,VW,XCD33,MRCP-L11-.004,MEAN,272
2020-12-14 19:09:20,A21XX256,A21XX256.15,0.006169928561384107,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,ZSE001,s#U1-04,s#U2-02,SRCP-L11-J,SRCPSUB-L11-001,YCOB,VW,WCD20,MRCP-L11-.003,MEAN,273
2020-12-14 19:16:05,A21YY439,A21YY439.17,0.009004242556216563,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,XSE001,s#U1-03,s#U2-01,SRCP-L11-J,SRCPSUB-L11-001,ZCOC,VW,XCD33,MRCP-L11-.003,MEAN,274
2020-12-14 21:48:40,A21ZZ614,A21ZZ614.10,0.008504862567986021,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdA,XSE001,s#U1-01,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,XCD20,MRCP-L11-.003,MEAN,275
2020-12-14 22:56:43,A21WW901,A21WW901.01,0.019820127106193113,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdA,ZSE003,s#U1-03,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,YCOC,VW,WCD33,MRCP-L11-.003,MEAN,276
2020-12-15 01:37:48,A21YY661,A21YY661.02,0.008946838225967646,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,ZSE005,s#U1-04,s#U2-02,SRCP-L11-I,SRCPSUB-L11-001,YCOB,VW,XCD20,MRCP-L11-.003,MEAN,277
